name,uuid
Matonyok Organization,abee7110-47bc-4dd6-af67-56f0dbe5c4fe
Maxsafe Processors,f762c283-7984-416d-aa2d-06a3eb76b4f0
Mazadava,15c2853a-d395-11ed-8014-0682e69bfbec
Mazao Plus,bcaf2a62-3972-430a-8f94-cd14e7c0126c
Mazingira Na Sisi,0d3ab03b-e89f-409c-a412-a020392ea9af
Mbata General Traders,bcee9ded-d748-4287-af6a-7aeb1e40d78d
Mbitikai,c166a165-e641-410e-99ff-a11005318824
McIP Food Beyond Hungry,345473b8-c569-4069-8508-0a73ce4400bd
Meforest Initiative (MI),60654f9b-d5a7-4953-967f-4cdd0b696b8a
Melius Farms,a09b8158-fe6c-4b2d-8ec1-376ecc606684
Menengai Community Forest Association,352a3649-a479-4f87-9691-89cf545c3885
Mensah Farms,e83c39fa-04fa-4694-91de-9680cbc842ca
Merita Green Farms,b46131c1-3141-45fa-87aa-3b2eadc2bf0d
Midrift Farmers Association (MFA),4bf2a465-8800-4914-985b-ba2407e13d78
Millennium Agro-Farming Investment,abf41387-8196-414e-a112-276a2b88f7d0
Millennium Community Development Initiatives (MCDI),bf0c4e8d-35e7-4550-9d93-2d563e6f02f4
Millennium Villages and Communities Development Projects,7bcfd349-a085-418d-9ee2-b203927d6ed7
Millennium Villages and Communities Development Projects,95ede832-4e64-4a93-98f3-54f4dcf119d6
Mission of Hope for Society International Foundation (MIHOSO International),713d73a8-30a9-4dbf-a206-5dec66c9c4de
Miti Alliance,15c1cf38-d395-11ed-8014-0682e69bfbec
Mixture Tools Hardware,da8e967d-1901-4089-bb8a-136076b87523
Mkaaji Mpya,0838c93b-50d6-4c8a-ab1e-8913c065d571
Moawoma Rural Women's Cocoa Development Cooperative Society,c461ce5f-95a8-46c2-9de3-aec3d1256a91
Mohamoud Trading Stores,8e2265d2-3d81-4979-b64d-f20981750b05
Molo Constituency Forest Association,15c35311-d395-11ed-8014-0682e69bfbec
Monde d'Abeilles,da5caec6-f935-424c-a2b1-d2eccb01b9cd
Mont des Oliviers Nemamiah (MON),e81f3e1b-e459-481f-b485-dc8b98ac389f
Mooto Cashew Suppliers,15c318ab-d395-11ed-8014-0682e69bfbec
Moringa Miracles (MML),15c09e27-d395-11ed-8014-0682e69bfbec
Moringa Value Chain Kenya,66183741-5687-4822-8d1d-3f1c43dcc9d9
Morning Star Business,e9662643-48b6-4981-bfe0-50acb237744d
Morumotsho Charcoal Production,be60bda5-53ba-4feb-98f1-5ff89aa63413
Moses Farms,ce596630-d590-47d2-99a3-7d917e53aa25
Moto Feeds,ef87a447-c36f-4c17-81a1-e5242acaaf29
Moto Hope Mission,f37cfad8-374e-40f0-94e5-79656c5ad78a
Mount Kenya Environmental Conservation,15c30700-d395-11ed-8014-0682e69bfbec
Mouvement Alliance Paysanne du Togo (MAPTO),15c2ef8c-d395-11ed-8014-0682e69bfbec
Mouvement pour Christ au Rwanda (MPCR),d6126ce0-0525-4c6a-a2bf-4f033647209d
Moyo Adegoke Farm Ventures,69787ed5-7b24-459e-bbe3-d603877f414a
Mpingo Conservation & Development Initiative (MCDI),7db5b9d1-dc3a-4fbb-9c63-75ea06897347
Mt Kulal Biosphere Reserve Community Forest Association (KBCFA),316fd29d-9563-4e10-864c-7842db02d367
Mubuga Bio Coffee,11d88dd9-791c-47e5-a6ee-388cc34fa87b
Mudiankulu,083d3fa1-1ca2-4016-887d-7d7b84feb198
Mugwaneza Farm Fresh,5c6a46ae-e462-4df5-ab1f-4ae264f510fb
"Muhuhu & Co Advocates, Environmental Division",68959d06-60a9-4684-8d6f-66b73c50129d
Musauda Co,bbaa041c-3952-4d66-8469-9758e1418b6a
Muteesa Company,2ee264bd-0a83-4bdc-85de-cebcf3323cfc
Mutwanga Women Initiative,63867a92-2281-4ecc-b40b-5edf3192f54e
Mwamfumba Multi-Purpose Cooperative Society,8331929d-fc2f-4bc4-9867-65e501796a98
My Trees Trust,15c2e1d1-d395-11ed-8014-0682e69bfbec
Nabahya Food Institute (NFI),95544f14-516f-4ad7-8f0d-c99a81971a16
Nakuru County Youth Bunge Forum (Nakuru-CYBF),2a1255fc-950f-4d04-9a34-be6b5965e28d
Nalala Tree Foundation,5538599d-d515-4e0b-a13e-ad9b5318cdf9
Nananom Buyers Company,1a32c21b-d264-4057-a3ac-5a126c88cae5
Nao Bio,8888f047-74a4-4b79-a1bb-24fce45b4035
Nap Production,51997a35-bd14-42f9-b25f-779ffd7d110b
Narropil Honey Enterprises,a7d307a2-b2bc-4ed7-a8b5-88725ec172c3
Nashulai Maasai Conservancy,53514f9a-b43a-468d-bb66-39eb5e379daa
National Alliance of Community Forest Associations (NACOFA),0f20e3d2-fd64-4db4-aa09-f4c74c233fca
National Beekeepers Association (NATBA),abaf673e-1147-4409-92ab-98ad17d30516
National Development Foundation (NDEF),23c110ef-bd91-4770-ac5f-ac4ab24c0b22
National Instrument for Democracy and Economic Development,a658925c-6218-4bed-b390-f5e1dd654c0d
Natural Resources Alliance of Kenya (KeNRA),edb7d0f0-c6c3-4c5e-bbe0-6dee79596085
Natural Seedlings Nursery (NSN),4fafafa6-e8bb-4957-a23a-73b2bb1297d8
Nature and Development Foundation (NDF),312939b3-8b7b-4992-b7c0-bddf3c5a4503
Nature and People as One (NaPO),7481ee57-c325-40e0-9405-cdb742c99718
Nature Concerns,15c1ca96-d395-11ed-8014-0682e69bfbec
Nature Guard,5f54747c-02f6-404a-8953-145ab1b918ad
Nature Kenya - the East Africa Natural History Society (EANHS),68483ce5-4639-4faf-87b0-9cbaafcde2a5
Nature Lover Consultant (NLC),442947fa-591e-4740-b6dc-3dc2ba6e5e60
Navulu Farmer's Club,9e0be34c-bda9-48e5-b1f1-e2d3afdc2a95
Ndoto Forest Community Conservation Organization,92564649-d973-4570-89a9-165962edf703
Ndugunamiti Enterprises,b008895c-e458-4b03-b57e-042f031f945d
Neema,0015efb9-e23f-4702-bf66-f9d91b134d98
Neighbours Initiatives Alliance (NIA),46d9c18d-2472-4cdc-8f27-a64297841368
Nellymedia Entertainment,00471a2c-8920-4f8e-a951-f1422e294247
Nettle World Self Help Group,a0c2312a-2178-4c5b-80d0-c238e7f82ece
Network for Ecofarming in Africa (NECOFA),7db73ee9-75a2-4dad-a3a9-d1085b34397b
New Edubiase KKFU Cooperative Cocoa Farmers and Marketing Society,bb43c639-97ab-4a3e-a541-7e7ffcb71f9e
New Hillside Protection Company (NHSP),d48f2333-1fe3-4f65-ab84-86e9010ef06c
Nezerwa Bamboo Products,62818bdd-81dc-461f-b9c3-ac1d39188e54
Ngaria Tree Nursery Project,c146f847-b2ab-4f39-89a6-024ea4167a33
Ngece Rinjeu Foundation,15c0aadd-d395-11ed-8014-0682e69bfbec
Ngece Rinjeu Foundation,68816d38-ba74-4aac-982a-514590abaa16
Nginet & Company,dcc88996-8c1b-49aa-8b64-503beac834b9
Ngong Road Forest Association,15c29910-d395-11ed-8014-0682e69bfbec
Ngong Umoja Environmental Management (NUEM),bf850c47-3215-43de-a705-a0da4792170a
Ngozi Naturals,c86a3b49-802f-4449-ae10-0b08a6aafc60
Nguni Nursery,15c1d373-d395-11ed-8014-0682e69bfbec
Nguzo Africa Community Foundation,34c33520-0053-4607-b878-fa9340298548
Ngwala Inventions,6e695274-d7e1-4d8d-b439-c5e46ad9a138
Nia OT Foods,15c167bc-d395-11ed-8014-0682e69bfbec
Nibenme Farms,742bbe78-2c0e-4bce-9b29-78ba32540ea5
Ngeli Foods,a88cde42-b675-4aeb-a0ad-fb558ff8ba96
Nigerian Conservation Foundation (NCF),15c31003-d395-11ed-8014-0682e69bfbec
Nile Interconsults Uganda,0d52ed3d-8abc-4068-a86e-7cf23986f364
Njeje Farm,e6c68649-46d0-4958-b9e4-85ee7ec2eae9
NjordFrey,c26e05a7-34b5-48a9-8a5a-f5ab25b00f5b
Nkoilale Community Development Foundation (NCDF),68e644b9-6b06-4e0b-baf7-4d330e197b48
Noé,4f258fb4-b6bb-42d6-8754-e68dab28adbc
Norelga Macadamia Rwanda,b582d18a-c793-4516-b566-43f4a4d1f666
North Rift Forest,4525efa4-eb9c-4f32-98bc-d6171750a589
North Rift Forest,cac1f421-597e-4a3f-92f5-10eccbe39af3
North Route Nursery,d843ec81-7b4e-4e97-bbcd-11dfd33b31ac
Northern Environmental Solution Organization (NESO),15c2a136-d395-11ed-8014-0682e69bfbec
Northlake Environmental Friends,b6559e67-3cc8-46c3-af5c-8dddcdc8acf9
Nouvo Civil Engineering,41778e37-c56f-4867-8ba2-d16546391007
Novatus,15c34b39-d395-11ed-8014-0682e69bfbec
Nsamizi Training Institute of Social Development (NTISD),15c3209d-d395-11ed-8014-0682e69bfbec
Ntana N,f27f40fd-d8c1-4b0f-9a48-c0ef34bb98d2
Ntarakwai Conservancy,36a47f9a-d5a9-40b9-b565-97e6233c4c23
Nuab Chemical Technology,9495d434-f8cf-4e29-900c-d0352222fe18
Nubiyan Nurseries,69e26804-5734-488b-90de-12294f383884
Nulands,1177b5d3-0b9e-4882-8875-2ec5dce31715
Nuru Association,e4de44fd-6d01-485f-b0cc-eb5da1f03c78
Nutrifarm Rwanda Cricket Farming,38e59e5f-f244-4aca-9fa7-36f549892282
Nyambose Corporation,8d414825-1f01-409d-83e1-92cc5f331401
Nyamurinda Coffee Growers,da47c2a0-877b-491f-a82e-5494f42e7e43
Nyandarua Youth Empowerment Network Trust (NYEN),7f900395-a987-45e3-af96-7d649f324a62
Observatoire pour le Développement de la Jeunesse (ODJ),615400f2-c409-4b16-a2b6-dc72ab1211c7
"Observatoire Socio Environnementale du Congo, Cellule Indépendante (OSEC-CI)",786ce804-b20e-4fb1-96dc-eca1b06a9cd7
Ocean Youths Innovators,9c04e02e-f091-40be-b4db-05d714510e28
Oeuvre Communautaire pour l'Encadrement de la Femme (OCEF),1bae9244-1f30-43bb-9724-31439fcc1571
Offinso Fine Flavour Cooperative Cocoa Farmers and Marketing Society (OFFCOP),98399da1-dce9-466b-bfbc-63c71097ffda
OfNet Farms,10969b35-00a3-4b26-8e9d-e893f9385bf0
Ogiek Peoples' Development Program (OPDP),2d60aacc-8887-428d-beca-8957109a4d60
Ohigla Group,9d5056f6-5d7c-4a12-bad0-fad2daf5632c
Okordie Farms,bcf3c39e-0c49-4c88-8f22-e96d3a9d7e96
Ol Pejeta Conservancy (OPC),c3aadcbe-d6bd-4bd3-81ff-73a034481890
Olabisiade,bd01b1b4-ad6b-4b17-ae5d-16d813ce8e1a
Oldonyo Orok Youth Self Help Group,17b98dbf-d479-46fc-9910-7b04295b0ce8
OLKISANDA,17f4eef8-27c1-41e2-9f6f-d60a37355d22
One Acre Fund,15c0c6e8-d395-11ed-8014-0682e69bfbec
Opulent Kenya,4b7f349a-d183-4d5c-8702-79a64781820e
Orchard Juice,4f47c411-a858-4861-a02f-2dd4f625ea3c
Organic Fields,bde290f5-2f32-4e51-a7e2-e7b95a54a62d
Organic Highland Solutions,91700de0-58b1-4a6d-97ac-93d200408017
Organisation Congolaise des Ecologistes et Amis de la Nature (OCEAN),c9464990-0fd7-4e88-a0ac-5c296de3122f
Organisation d'Appui à l'Auto Promotion (OAP),b6e65f00-fb9c-43cf-9ad9-78798c2ff84c
Organisation de Défense de l'Environnement et le Développement Durable (ODEB),cd3e0b76-fb08-41da-b522-0dbd87740a1d
"Organisation for Gender, Civic Engagement and Youth Development (OGCEYOD)",6c85ae86-4eda-4fc1-93c2-15cf50441774
"Organisation pour le Développement Durable, le Renforcement et l'Autopromotion des Structures Communautaires (DeDRAS)",15c3094d-d395-11ed-8014-0682e69bfbec
Organisation pour le Développement et la Réinsertion Sociale (ODRS),42898a76-ee30-4bc1-b16f-eb641d4ae438
Organix,980858c9-a2ba-4171-be60-d0b5f9a3ffde
Organization for Nature Conservation (ORNACO),48f62e37-a1a0-45d2-bd5d-4a9ed5570965
Organization for Support to the Environmental Protection and Climate Change Adaptation (OSEPCCA),19a81ffc-990e-43df-9f55-fa7a2ba55555
Organization of People Empowerment (OPE),15c2f3a9-d395-11ed-8014-0682e69bfbec
Oscar Farms,720e6911-cbce-4cd9-86fd-18f3a1fcb962
Osenadze Nyinara Enterprise,54743cfe-9175-4183-b53e-b1706b20cb65
Owusu Fams,4b9aa211-b302-4230-9f07-422df63a06ad
Pan African Climate Justice Alliance (PACJA),5b9d411b-86b1-4900-930b-69ef1a36ac98
Pangea EcoNetAssets,15c0ae67-d395-11ed-8014-0682e69bfbec
Paran Women Group,88f70e59-90a3-4a54-b139-85753b00e95b
Parc des Jeunes Entrepreneurs (PARJE),62b21d6a-0804-4e00-a3a9-f69ff7e7fa79
Participatory Approaches for Integrated Development (PAFID),4ee266df-8474-4ca7-a0d9-a8cc8ec48c4a
Partners for Conservation,6970de16-c11d-48a3-b3da-fa5c6a853d44
Partners in Rural Integration and Development Organization - Sierra Leone (PRIDO-SL),ee54608b-cf66-471c-a73e-721f002273ab
Patience Baluti Enterprises (PBE),eae20ef9-f676-4424-9a7f-51fb7a282a5c
Patoo Self Help Group,e38aca7c-c35f-479a-acb1-81031b0725df
Pendo Tree Nursery,79ddec23-2453-49c2-9c87-83dc84348a20
Penon Community Forest Association (Penon CFA),bf5960e2-9ff6-48f7-b6dd-1f173bd3a66d
People and Nature Rwenzori Mountain (PANR),15c31695-d395-11ed-8014-0682e69bfbec
People Organized to Work in Entrepreneurship Revival (POWER Group),f7004ff7-e866-4088-86fe-bc6f79f83147
People's Planet Society,12299e79-f4da-4ec0-929d-7982e0207858
Pépinière de l'Université Libre des Pays de Grands Lacs (Pépinière ULPGL),f7f7f73b-a802-4299-8b16-0b9ea8f9ea35
Pépinière des Operateurs pour le Changement Economique (POC),2b1faed8-4d0a-4e65-9da5-25747948d521
Perfect Village Communities (PVC Burundi),20b8309e-22f1-4304-98d3-3a2fde4fa013
Persons with Disabilities Network and Development (PWDND),11ec7cf1-8313-4815-a9b5-55724ecf5aec
Pethaven Foundation,5b3fd452-da65-40dd-b03b-9e12bc7719c3
PF&V Farming,7fae041e-1059-4740-858f-233b05faa090
Phalon,8009bb97-8a98-4ece-9376-ba39b3470cb4
Picodev - Ghana,77c61262-0888-4a0a-8007-9568191d4af8
Pinasol Foundation,2c6c9c17-225b-495b-91c2-8652a67b0df1
Pinemark Africa,15c28d43-d395-11ed-8014-0682e69bfbec
Plant a Million Zambia (PAMZ),15c0e2c7-d395-11ed-8014-0682e69bfbec
Plant with Purpose,15c0a31d-d395-11ed-8014-0682e69bfbec
Plantation Nurseries,e356c7f7-9a62-4720-8b12-88e86b592c2a
Plate Forme Diobass au Kivu,0fe6e978-4041-436e-a301-460e2017e9df
Plogging Kenya,15c0a5b6-d395-11ed-8014-0682e69bfbec
Poisson d'Or,bf58c4ec-708a-44af-88f3-fcd24ca85a81
Ponaa Briquettes,3dd8b42a-458e-4f24-be7e-044b9f53ec55
Powerstove Offgrid Electricity (POEL),15c3195b-d395-11ed-8014-0682e69bfbec
Prime Biodiversity Conservation (PBC),1da27ada-37f9-4559-bb28-81382852fad1
Prince Nation Empire,4cae7542-c080-4c27-84c6-bd4ae11db68e
Private Afforestation Developers Organization (PADO),15c32cd5-d395-11ed-8014-0682e69bfbec
Prochow Investments,855c1ada-2e6d-4581-b7b2-24630500804e
Prodei,17fb7bb6-e00d-4c76-b62d-56150ed61560
Professional Institute of Scientific Research,2ed893c5-3872-436f-9b17-78bedd355399
Programme d'Aide pour le Développement Economique et Social (PADES),15c2ea48-d395-11ed-8014-0682e69bfbec
Programme d'Assistance et d'Encadrement des Personnes Vulnérables (PAEPV),80d98c1d-c3df-49f1-9a0d-7781a592c8f5
Progreen,89d0679b-98b6-4daf-89db-d1c8e996cc63
Projet Twitezimbere,a9368e4a-014a-45e6-a150-298e9cde95ee
Promede Afrique,4eae59d5-3b81-4dc0-afa2-f4738910614d
Promotion Jeunesse Unie pour le Développement (PJUD-Bénin),15c2a841-d395-11ed-8014-0682e69bfbec
Promotion of Macadamia Nuts (PROMACNUTS),a40cd012-25cf-4764-88d2-d60d208e1b94
Promotion of Sustainable Development in Donga Mantung Association (PROSDOMA),658708e7-1300-48ca-a3a7-0f8cb09fa464
Prosper Farms,cf4a3c5c-1e28-4365-9c35-66c7044fabce
Protecting Environment,e88f1a2d-5fa2-4d3b-8b5f-c0789ba4bc03
Quick Service Africa,4e3c44a8-b6dd-4f03-9b53-db168ce42942
Qumbi Empowerment International Foundation Trust (QUMBI),9692ee60-c679-4d46-abf3-aef13d05aa49
Radava Mercantile,fdf500a1-61c7-4680-b9bc-1d37d3f630a5
Radical Care,33b94d57-69d4-43a1-80ed-bdfd356ce463
Rafiki Eco Solutions,708e8538-4990-4c81-afee-08fc36efee8f
Rafiki Mimea Nursery,8573e752-6efe-4e39-b54b-895d25d1826a
Raira Organization for Awareness and Development,b32c6c88-a3ad-40bf-9b5b-d7f34cfc3d71
Real Empowerment for Sustainable Transformation Hub (REST),8cf6db32-3dd8-465f-b3e0-fe26b40e87f4
Recycl'Africa,60351a66-d413-45be-88ed-0eeb5c4001c6
Red Rocks Initiative for Sustainable Development (RRISD),c8507c1a-7841-4779-afde-8856bd075493
Redeem Our Environment for Prosterity (ROREP),4e8fc9db-533a-4d02-9797-c427c4f38e75
Reforest'Action,15c1dbfe-d395-11ed-8014-0682e69bfbec
ReForestry,15c109d3-d395-11ed-8014-0682e69bfbec
Reformed Timber Millers Union,aa2d6539-b828-4cf7-8d04-bb6b2540a23c
REGID International,15c1c4c1-d395-11ed-8014-0682e69bfbec
Reinforcement of Developing Initiatives in Rural Environment (REDIRE),b0479db1-19f9-4aa3-a7bf-5bad3849124b
Renascent Environment and Energy Solutions (REES),399fe3d7-a284-4a56-b653-8c832c8e3311
reNature,c675e634-1b8f-420b-905a-0449bfb5af41
Research Center for Environmental Planning (RCEP),51998c31-1d90-422a-b640-e3c335974b1e
Réseau Burundi 2000 Plus,9f47bb31-029c-42de-b201-34fc1ee323b1
Réseau Congolais des Forestiers (RCF),323d258f-8b4b-45f0-bd6f-907adbea90a8
Réseau pour la Conservation et la Réhabilitation des Ecosystèmes Forestiers (Réseau CREF),7631f851-0732-43be-8ca7-3369c079b974
Réseau des Associations et Entreprises de la Filière Bois du Sud-Kivu (RAEFIB),c251a528-f8bf-47ea-bf7e-816be146fd7b
"Réseau des Organisations de Développement,d'education Électorale et d'Initiatives en Mediation (Réseau ODEDEIEM)",ec30660c-f348-4805-b0ae-7d98b148b8a4
Réseau Femmes Africaines pour le Développement Durable (REFADD-RDC),005eb214-d841-4c1e-beee-bd5e115789f1
Réseau Global des Volontaires de la République Démocratique du Congo (RGV-RDC),6a06459b-539b-43f7-92bf-e8615a546d59
Réseau pour la Promotion de l'Education Environnementale au Burundi (RPEEBU),0f3b01f9-3002-4bb9-94b5-05e9c553a6cb
Réseau SOA,fb27738c-39a9-412e-aa37-6cf43d0554b8
Réseau sur le Changement Climatique RDC (RCCRDC),400c71d3-b839-4344-a69b-f85a2f28a65c
Resource Conservation Initiative (RESCONI),91eb385c-f32c-49db-a4eb-3fc7cc51fb6c
Reto Mara Savings and Credit Co-Operative Society (SACCO),48b25d63-93b8-4b21-85ab-d310d942f1bb
Revnics Energy,acc72b99-3f03-4c13-abfe-e50e5126c841
Rights and Advocacy Initiatives Network (RAIN),758a7cb6-d1dc-422f-82e5-303defc38332
Rikolto International,3ad75282-5b65-489f-b72e-e8f988bcbfb5
Roberto Farms,15be9810-6030-4fe6-9990-50e760994a53
Rongai Forum,a91d7027-f1ea-4205-a19c-e7c597ad35db
ROPCHI Investments,00bc5771-732f-48f0-8dc6-fe4e8e58bb4c
Royal Falls Company,6dab5713-9c2e-413b-9325-9ddb5a61dba9
Royal Food Solution,08da3e8e-5c16-4eae-b600-1574ea5d3de3
Rukwa Sustainable Development Organization (RUSUDEO),609445a5-d683-43c7-a995-a7a4a52364bb
Rumina,24f7011d-5e7a-4175-b767-9c1b544ec3c3
Rural Development and Youth Association (RUDEYA),15b8bb85-b72a-423f-8b73-457e38ff555a
Rural Development Initiative (RDI),5e6a1c71-6784-4b5a-8c27-ca1815d6e1b1
Rural Environmental and Development Organization (REDO),4c91d533-4d5c-4783-af18-c5d55c99f932
Rural Initiative Network (RIN),ee405364-912a-4b8e-a581-ec39aac4523f
Rural Momentum,c94ada6e-f2e1-4936-8556-051a57f817e2
Ruyigi Youth Awaked for Development (RYAD),6705cce4-e5fd-46e9-af4b-254b7e4e3049
Rwanda Climate Change and Development Network (RCCDN),6e0a1112-5dd8-4655-928f-d51b4a0c3d73
Rwanda Development Organisation (RDO),1401727a-2c42-40bf-bdf2-c5bf188852d7
Rwanda Environmental Conservation Organization (RECOR),15c2e045-d395-11ed-8014-0682e69bfbec
Rwanda Organic Agriculture Movement (ROAM),15a794f2-9cda-4865-a8c7-3ff85181c05c
Rwanda Rural Rehabilitation Initiative (RWARRI),fa1ffb4a-4bed-4ed1-aeca-5d9563d9fbd6
Rwanda Wood Value Chain Association (RWVCA),27a5f3bb-e5aa-4c1b-bcb5-a38a2dcc9600
Rwanda Youth in Agribusiness Forum (RYAF),bd6cd0d2-04cb-4776-95f1-d6cd5629dd4a
Rwathia Agrofarm,15c349ca-d395-11ed-8014-0682e69bfbec
S Jamil Global Ventures Company,c3a4af55-61a9-40cc-a633-575b89247023
Sabor Community Forest Association,98774cce-82be-465a-a6db-fbc6dea8d024
Sadhana Forest Kenya,15c2e115-d395-11ed-8014-0682e69bfbec
Safari Agricole Kinase (SAK),da79e21b-7f50-4bc1-b946-ebd379b32459
Safi Organics,e5e296d0-01c9-4540-93d2-549a871f8a81
Safi Virgin Food Cooperative,ebebe67a-4ed7-4b38-8ef4-73fe65f10392
Sahel Eco,15c32f25-d395-11ed-8014-0682e69bfbec
Sai Bahuuddeshiya Prashikshan Sanstha Baghoda,0352d899-cea2-4858-ac29-f029ce27ee34
Sakam Savana,e362dfdc-2a5f-42ff-a47e-e002b7903fca
Samani Ya Mazingira (SYAM),f88071a7-2623-4aea-bfba-d167b1ad0a96
Samedek Agro and Allied,10ec726b-4164-4634-851f-3ce99ed5346a
Sango Vocational Training Center,9dbd8034-192b-4077-987c-0d8671abb7b3
Sauti Ya Mwanamke Kijijini (SAMWAKI),e9aa73b5-4d1d-4315-ac8f-d3600cee2bb9
Savannah Foundation Trust,15c27344-d395-11ed-8014-0682e69bfbec
Save Environment Save Life,11d5079e-5a1b-4253-9e28-3a4e5fcef3cf
Save Kenya Water Towers,2364c879-e2fc-4e0d-8945-873e08250cc3
Save Life Initiative,15c18310-d395-11ed-8014-0682e69bfbec
Save Our Natural Green Earth (SONGE),7fbb8dd9-5fbb-4cda-97d8-a075f0649762
Save the Environment (SENVIR),881a33e6-92de-4299-8d74-d6609cbbdb57
Save the Rwandan Environment and Biodiversity (SREB),b1d6d0ab-a3f5-4b2e-8d81-2436767ddbbe
Savec Solutions,9a68a1f0-60b8-4530-b674-fa22c8407b8d
Saving and Conservation of Our Planet Earth Intervention (SCOPE Intervention),da094422-62a9-4e81-8258-91164276dcb7
School Adopt An Acre,0f8850b2-9aba-40b8-a8d6-5c2f6124891f
Schools and Colleges Permaculture - Zambia (SCOPE-Zambia),15c2f91c-d395-11ed-8014-0682e69bfbec
Scion Trust,caa15b12-59e3-4b21-882a-0a630f4dd860
Seed Balls Ethiopia,5612842b-7c92-466e-a51c-423b007e8eb2
Seed Savers Network Association (SSN-K),eaebf2fc-357b-45e9-942e-0528bf31b818
Seedgro,c2ab9a25-efdb-47a2-bb11-d9f61ef2292f
Segen Enterprises,95f49c42-b6ff-419c-af42-01cd049746d1
Seiya,88fa564b-26c3-4ba2-b2ce-6c452adda94d
Sengwer Ward,25330c24-abc9-4379-a46f-89143bc3f295
Seta Farm,b65649d2-1314-402c-ae95-ca47749ce166
Seteet Self Help Group,b673f236-9d74-4b1b-8627-b4f7cfb65ce1
Shamba Network,0524ac8f-50c1-4ddd-8d64-309f9fc02673
Shambabetter,f33e6261-25e2-485b-b5cb-3cee035d3164
Shammah Agribiz Group,e5177a7b-6315-41a1-ad79-f7f5dca90db8
Shanmax General Trading Company,09478185-29e2-4fc5-93cf-c418cd7ec399
Shekina Enterprise,15c3321f-d395-11ed-8014-0682e69bfbec
SHINE,aa700e30-3398-4990-9acd-f3e86c44853c
Shirlam Investment,962634b2-b37d-4bb6-b48d-38827be37fee
Showbouy's Farm,925cd523-ab72-45bc-81a0-8b4dee12980d
Showbouy's Farm,8b6005ca-eea8-44ae-8c62-21b436b0e4c2
Sico Investment,f72d6f31-9507-4f40-8da0-e10f07c65084
Silver Oak Mazingira Hub,25020e54-45db-4172-9474-87290fe60744
Silvi,4d11ef00-93fe-4d93-8547-5659b25b778f
Sirikwa Youth Group,4ce1fd29-0cd2-4ab6-b2f3-1d2fbec8ee0d
SIXKNM Self Help Group,372679e8-9523-43c2-b2c0-6f793d558114
SkyVast International,0662a2be-e3c2-4d77-87d4-a6a6d759503d
Slow Food Convivia Association of Kenya (Slow Food Kenya),678ed2dc-35a8-40ec-81dc-35722859e454
Slowdown Cocoa Farming,dcffc772-4c46-4cdb-b19c-23ef3f70d2cd
Smart Bamboo Self Help Group,8b665a77-63db-468f-a96f-b4119f002e29
Smart Wood Nigeria,3a68ea0d-35ec-49c5-a35f-9659878448ba
Smart Wood Nigeria,78cdcab5-4f53-4f30-a93e-6c49558f361a
Social Actions for Environment Protection and Biodiversity Conservation (SAEB),15c18667-d395-11ed-8014-0682e69bfbec
Social Awareness and Live Support (SALISU),320577a5-1625-4b41-9a8b-2b05c629a01a
Social Initiative for Literacy and Development Program (SILDEP),5c804822-c2c0-4507-8dbd-1c016e7e0443
Société Agricole du Kivu,9ca64221-2db3-4457-af68-101a0feef770
Société Agrocooperative de Fizi (SAFI),a52a9fcf-dca2-4ad4-b321-76770c0c28bd
Société Congolaise d'Innovation et Transformation (SCITRA),f4338d7c-c090-4a65-b4ff-67d96082a9cf
Société Coopérative Agricole Simplifiée Anouanzé des Petits Producteurs de Didoko (SCOOPS SOCA2PD),304ef0e1-d6c1-49eb-a536-28bee342b3fa
Société Coopérative pour la Promotion des Productions Agricoles et Animales (SCOOPPAA),3939fe50-0d34-4ff6-88c4-1018e3d8446a
Société Ecologique Congolaise (SOCECO),c446399d-13a1-4ab4-a7ff-4c5b54b03bbd
Société la Référence,e45b322a-0085-4a00-9024-669355b27d8b
Société la Référence,00a7ae36-faeb-4a7f-8c3b-158b72ee7e65
Société SOMMAC,bf90b12e-4364-4879-9eff-55a81d3b74f0
Society for the Conservation of Nature of Liberia (SCNL),15c3340d-d395-11ed-8014-0682e69bfbec
Society for the Improvement of Rural People (SIRP),363d6810-9c24-4df6-8042-88ca0581bbc8
Soil Doctors,77448824-65bb-49d1-a871-70a3a030d2ab
SoilServe,74d538fe-4103-452d-95c5-cffeaf00bb59
Sokoteke Group,c82c8200-236e-4b5c-9be1-1d6346e88706
Solidaridad - East and Central Africa,4e1fd2f2-8679-4766-b99d-3ad3a41e6d72
Solidaridad - West Africa,4479b38b-92fe-47cb-8ad8-d3a4a89aa389
Solidarité des Jeunes pour le Développement (SOJEDE),eb0a10e8-d85b-4e47-a89c-fd97a0c3a840
Solidarité pour l'Innovation et les Droits Humains (SIDH),5646334d-be8f-4e2c-9415-2b545c88283e
Solidarité pour la Protection des Droits de l'Enfant (SOPRODE),920b51bb-7292-4227-9b9a-7fd05ca03cbc
Solidarité sans Frontière d'Aide aux Démunis (SOSAFADE),f83e450a-be5f-4678-a75a-abb387b909ae
Solidarités,3746a7df-d8bc-4aaf-9837-0317ff666e8a
Sommalife,0a8700ac-b40c-4ba0-94a0-737a7b530566
SOS Énergie Burkina (SOSEB),e10f59ac-bf89-47b9-8b01-707df2344d96
SOS Énergie Burkina (SOSEB),b82d1480-0ba7-4800-918c-ee2d2ed7dc4d
